edge_id,risk,risk_dark,incident_count
992159,6.5,6.5,1
992173,2.6,2.6,1
992191,2.6,2.6,1
992658,6.5,6.5,1
992716,6.5,6.5,2
992764,6.5,6.5,1
993203,6.5,6.5,1
993441,6.5,9.75,1
993581,3.9000000000000004,5.8500000000000005,1
993800,2.0,2.0,1
993806,2.6,2.6,1
993895,6.5,6.5,1
994202,3.9000000000000004,3.9000000000000004,1
994256,5.0,5.0,1
994302,3.9000000000000004,5.8500000000000005,1
994367,3.9000000000000004,3.9000000000000004,1
994404,6.5,6.5,1
994423,6.5,6.5,1
994468,3.9000000000000004,5.8500000000000005,1
994499,2.6,2.6,1
994590,6.5,9.75,1
994637,3.9000000000000004,5.8500000000000005,1
994675,6.5,6.5,1
995344,3.0,4.5,1
995688,2.6,2.6,1
996187,3.9000000000000004,3.9000000000000004,1
996188,2.6,3.9000000000000004,1
996224,13.0,13.0,1
996244,3.9000000000000004,3.9000000000000004,1
996252,2.6,2.6,1
996416,6.5,6.5,1
996459,6.5,9.75,1
996532,3.9000000000000004,3.9000000000000004,1
996634,3.9000000000000004,5.8500000000000005,1
996636,10.4,10.4,2
996854,3.9000000000000004,3.9000000000000004,1
996857,6.5,6.5,1
997087,5.0,7.5,1
997127,2.6,2.6,1
997315,2.6,2.6,1
997402,7.0,9.5,2
997573,3.9000000000000004,5.8500000000000005,1
998093,5.0,7.5,1
998266,3.9000000000000004,5.8500000000000005,1
998271,2.6,2.6,1
998276,6.5,6.5,1
998409,3.0,3.0,1
998452,6.5,6.5,1
998507,6.5,9.75,1
998536,10.4,13.65,2
998543,6.5,9.75,1
998544,6.5,9.75,1
998564,2.0,2.0,1
998640,6.5,6.5,1
998805,6.5,6.5,1
998973,13.0,19.5,2
998979,13.0,19.5,1
998997,6.5,6.5,1
999011,2.6,3.9000000000000004,1
999016,6.5,9.75,1
999110,3.9000000000000004,3.9000000000000004,1
999137,6.5,9.75,1
999158,2.6,2.6,1
999502,6.5,9.75,1
1000138,6.5,6.5,1
1000161,6.5,9.75,1
1000165,6.5,6.5,1
1000167,2.6,2.6,1
1000193,6.5,6.5,1
1000200,3.9000000000000004,3.9000000000000004,1
1000216,6.5,9.75,1
1000348,3.9000000000000004,3.9000000000000004,1
1000462,10.4,15.600000000000001,2
1000640,2.6,2.6,1
1000678,3.9000000000000004,3.9000000000000004,1
1000798,3.9000000000000004,3.9000000000000004,1
1000817,6.5,6.5,1
1000958,2.6,2.6,1
1000962,6.5,9.75,1
1000970,9.1,10.4,2
1000981,3.9000000000000004,3.9000000000000004,1
1001020,6.5,6.5,1
1001129,6.5,9.75,1
1001163,6.5,9.75,1
1001167,6.5,6.5,1
1001200,2.6,3.9000000000000004,1
1001209,2.6,2.6,1
1001228,20.8,20.8,4
1001246,6.5,6.5,1
1001271,2.6,3.9000000000000004,1
1001318,6.5,9.75,1
1001349,3.9000000000000004,5.8500000000000005,1
1001456,13.0,13.0,1
1001519,6.5,9.75,1
1001562,2.6,3.9000000000000004,1
1001597,2.0,3.0,1
1001804,6.5,6.5,1
1001811,3.9000000000000004,5.8500000000000005,1
1001918,6.5,6.5,1
1002243,3.9000000000000004,5.8500000000000005,1
1002271,6.5,6.5,1
1002320,2.6,2.6,1
1002331,6.5,6.5,1
1002335,3.9000000000000004,3.9000000000000004,1
1002409,2.6,2.6,1
1002514,2.0,3.0,1
1002632,13.0,19.5,1
1002750,3.9000000000000004,5.8500000000000005,1
1002835,2.6,2.6,1
1002948,3.9000000000000004,5.8500000000000005,1
1003035,6.5,6.5,1
1003041,3.9000000000000004,3.9000000000000004,1
1003108,3.9000000000000004,3.9000000000000004,1
1003150,6.5,6.5,1
1003158,3.9000000000000004,5.8500000000000005,1
1003182,3.9000000000000004,3.9000000000000004,1
1003410,6.5,6.5,1
1003541,2.6,3.9000000000000004,1
1003544,3.9000000000000004,5.8500000000000005,1
1003626,6.5,6.5,1
1004910,3.9000000000000004,3.9000000000000004,1
1004927,13.0,13.0,1
1005012,2.6,3.9000000000000004,1
1005026,6.5,6.5,1
1005826,6.5,6.5,1
1006140,6.5,9.75,1
1006149,2.6,2.6,1
1006161,6.5,9.75,1
1006415,2.6,2.6,1
1007046,13.0,13.0,1
1007267,2.0,2.0,1
1007333,2.6,2.6,1
1007358,6.5,9.75,1
1007359,6.5,9.75,1
1007392,3.9000000000000004,3.9000000000000004,1
1007435,2.0,2.0,1
1007627,3.9000000000000004,5.8500000000000005,1
1007780,5.0,5.0,1
1007855,3.9000000000000004,5.8500000000000005,1
1007889,10.4,10.4,2
1007931,6.5,6.5,1
1007963,13.0,19.5,1
1008014,6.5,6.5,1
1008051,6.5,6.5,1
1008101,2.6,2.6,1
1008123,3.9000000000000004,5.8500000000000005,1
1008282,2.6,3.9000000000000004,1
1008296,6.5,6.5,1
1008326,3.9000000000000004,3.9000000000000004,1
1008343,2.0,3.0,1
1010337,5.0,5.0,1
1010570,3.0,3.0,1
1010783,5.0,5.0,1
1011671,13.0,14.5,4
1014104,2.0,2.0,1
1014794,3.0,3.0,1
1014795,5.0,7.5,1
1015250,2.0,2.0,1
1016099,5.0,5.0,1
1017668,2.0,2.0,1
1018820,6.5,9.75,1
1018838,3.0,3.0,1
1019208,3.0,3.0,1
1021077,5.0,5.0,1
1021186,2.6,2.6,1
1021214,5.0,5.0,1
1021216,10.0,12.5,2
1021230,3.0,3.0,1
1021494,6.0,6.0,2
1021504,2.0,2.0,1
1021518,3.0,4.5,1
1021589,3.9000000000000004,5.8500000000000005,1
1021593,3.0,4.5,1
1024782,3.0,3.0,1
1025016,3.0,3.0,1
1027818,3.0,3.0,1
1028959,3.9000000000000004,5.8500000000000005,1
1029306,2.0,2.0,1
1029325,16.0,18.0,7
1031099,5.0,5.0,1
1031164,2.0,3.0,1
1031614,8.0,9.5,2
1032322,3.0,3.0,1
1032335,3.0,3.0,1
1032419,8.0,10.5,2
1032925,6.5,9.75,1
1035113,6.5,6.5,1
1035133,6.5,6.5,1
1036696,6.5,6.5,1
1037067,3.0,3.0,1
1037387,5.0,5.0,1
1038325,5.0,5.0,1
1038422,6.5,9.75,1
1040559,10.0,10.0,1
1041801,10.0,10.0,1
1041834,5.0,5.0,1
1045918,3.0,3.0,1
1045919,3.0,3.0,1
1046619,2.0,2.0,1
1047518,2.0,3.0,1
1048177,5.0,5.0,1
1048187,5.0,5.0,1
1048225,3.0,4.5,1
1048408,3.0,4.5,1
1048489,2.6,2.6,1
1048886,6.5,6.5,1
1049427,2.0,2.0,1
1050524,6.5,6.5,1
1050931,5.0,7.5,1
1053291,22.0,24.5,4
1054439,5.0,5.0,1
1054523,6.5,6.5,1
1054641,13.0,14.5,4
1054699,5.0,5.0,1
1055049,2.0,2.0,1
1058517,5.0,6.5,2
1060403,3.9000000000000004,3.9000000000000004,1
1060498,5.0,7.5,1
1061377,6.5,9.75,1
1066509,5.0,7.5,1
1067843,5.0,5.0,1
1068359,2.0,2.0,1
1068941,3.9000000000000004,5.8500000000000005,1
1068985,10.4,10.4,2
1069632,10.0,10.0,1
1070632,3.9000000000000004,3.9000000000000004,1
1070678,5.0,5.0,1
1070910,5.0,5.0,1
1071142,10.0,10.0,1
1071591,5.0,5.0,1
1072188,3.9000000000000004,3.9000000000000004,1
1072218,5.0,7.5,1
1077444,5.0,7.5,1
1077470,6.0,6.0,2
1078989,5.0,7.5,1
1079347,6.5,9.75,1
1079728,10.0,15.0,1
1080250,2.6,3.9000000000000004,1
1080307,6.5,9.75,1
1080326,2.0,2.0,1
1085369,2.6,3.9000000000000004,1
1085508,2.6,3.9000000000000004,1
1086102,6.5,6.5,1
1086486,5.0,5.0,1
1087220,3.0,3.0,1
1087926,2.0,2.0,1
1090012,2.6,2.6,1
1092422,5.0,5.0,1
1092609,5.0,5.0,1
1094228,2.6,2.6,1
1094449,2.6,2.6,1
1096818,2.0,2.0,1
1096933,2.0,2.0,1
1097417,2.6,2.6,1
1098505,6.5,9.75,1
1098551,6.5,9.75,1
1100938,6.5,6.5,1
1101153,2.6,2.6,1
1103599,3.9000000000000004,3.9000000000000004,1
1106882,3.0,3.0,1
1109380,3.0,3.0,1
1111545,2.0,3.0,1
1112964,2.0,2.0,1
1113611,5.0,5.0,1
1115538,2.0,2.0,1
1117003,6.5,9.75,1
1117198,5.0,5.0,1
1117258,5.0,5.0,1
1117749,3.9000000000000004,3.9000000000000004,1
1118730,13.0,19.5,1
1120816,6.5,6.5,1
1123047,3.0,3.0,1
1123061,6.0,9.0,2
1125001,6.5,6.5,1
1125383,6.0,6.0,2
1125850,5.0,5.0,1
1129347,3.9000000000000004,3.9000000000000004,1
1130090,6.5,9.75,1
1131823,5.0,5.0,1
1132174,3.0,3.0,1
1133166,5.0,5.0,1
1133188,5.0,5.0,1
1134900,2.0,3.0,1
1135135,3.0,4.5,1
1136637,6.5,6.5,1
1137123,5.0,5.0,1
1137442,3.0,4.5,1
1137519,3.9000000000000004,5.8500000000000005,1
1137593,2.0,2.0,1
1137644,2.0,3.0,1
1137796,5.0,5.0,1
1138101,20.0,30.0,4
1138152,3.9000000000000004,3.9000000000000004,1
1138164,13.0,13.0,1
1141506,5.0,7.5,1
1145573,2.0,2.0,1
1145841,10.0,10.0,1
1149720,3.9000000000000004,5.8500000000000005,1
1150751,5.0,5.0,1
1150943,5.0,7.5,1
1156885,6.5,6.5,1
1157054,6.5,6.5,1
1158060,2.6,3.9000000000000004,1
1158124,6.5,9.75,1
1158171,3.9000000000000004,5.8500000000000005,1
1158986,2.0,3.0,1
1160155,2.0,2.0,1
1161351,5.0,5.0,1
1162610,6.5,6.5,1
1162951,13.0,13.0,1
1163208,6.5,9.75,1
1163234,3.9000000000000004,5.8500000000000005,1
1163270,6.5,9.75,1
1163306,6.5,6.5,1
1163353,6.5,9.75,1
1163377,3.0,3.0,1
1163496,2.6,3.9000000000000004,1
1163549,2.0,2.0,1
1163560,3.9000000000000004,5.8500000000000005,1
1163569,3.9000000000000004,5.8500000000000005,1
1163616,5.0,5.0,1
1163634,2.0,2.0,1
1163652,3.0,4.5,1
1163656,5.0,5.0,1
1163786,2.6,2.6,1
1164059,3.9000000000000004,5.8500000000000005,1
1164181,6.5,6.5,1
1164431,6.5,9.75,1
1164452,2.6,2.6,1
1164473,2.0,3.0,1
1165627,2.6,2.6,1
1165655,3.9000000000000004,3.9000000000000004,1
1165703,2.0,2.0,1
1166100,3.9000000000000004,3.9000000000000004,1
1166102,3.9000000000000004,5.8500000000000005,1
1166266,6.5,6.5,1
1166373,6.5,6.5,1
1168227,3.0,3.0,1
1168805,6.5,9.75,1
1168945,8.0,9.5,2
1169264,5.0,5.0,1
1169266,6.5,6.5,1
1169369,3.0,4.5,1
1171281,5.0,5.0,1
1171302,3.9000000000000004,5.8500000000000005,1
1171392,3.0,4.5,1
1171447,15.0,15.0,2
1171849,6.5,9.75,1
1172257,2.6,3.9000000000000004,1
1174298,3.0,4.5,1
1175965,5.0,5.0,1
1176877,6.5,6.5,1
1177132,5.0,5.0,1
1178160,3.0,3.0,1
1179389,3.9000000000000004,3.9000000000000004,1
1179413,6.5,6.5,1
1179612,6.5,9.75,1
1179812,3.9000000000000004,3.9000000000000004,1
1179814,7.800000000000001,9.75,2
1179824,6.5,6.5,1
1179827,3.9000000000000004,5.8500000000000005,1
1179913,3.0,3.0,1
1179916,5.0,5.0,1
1180591,5.0,7.5,1
1181111,5.0,5.0,1
1181508,3.0,4.5,1
1182387,10.0,15.0,1
1182558,5.0,7.5,1
1182560,3.0,3.0,1
1182946,13.0,13.0,2
1183942,2.6,2.6,1
1183962,6.5,9.75,1
1184028,3.9000000000000004,5.8500000000000005,1
1184526,5.0,5.0,1
1184546,5.0,5.0,1
1185179,3.9000000000000004,3.9000000000000004,1
1185187,3.0,4.5,1
1185348,6.0,9.0,2
1185541,13.0,19.5,1
1185542,2.0,2.0,1
1185543,2.0,3.0,1
1185566,6.5,6.5,1
1186141,3.9000000000000004,5.8500000000000005,1
1186460,5.0,5.0,1
1186494,4.0,5.0,2
1186503,5.0,5.0,1
1186507,2.6,3.9000000000000004,1
1187415,5.0,7.5,1
1187848,3.0,3.0,1
1187856,3.0,4.5,1
1187861,3.9000000000000004,5.8500000000000005,1
1187862,6.5,9.75,1
1187894,3.9000000000000004,3.9000000000000004,1
1188578,2.6,2.6,1
1190615,6.5,9.75,1
1190723,5.0,7.5,1
1192286,3.0,3.0,1
1193574,6.5,6.5,1
1193682,3.0,3.0,1
1197802,2.0,2.0,1
1197847,3.9000000000000004,3.9000000000000004,1
1199068,5.0,5.0,1
1200504,3.0,4.5,1
1200513,2.0,2.0,1
1201090,2.6,3.9000000000000004,1
1201457,2.6,2.6,1
1201520,3.9000000000000004,5.8500000000000005,1
1201885,3.9000000000000004,5.8500000000000005,1
1201928,3.0,3.0,1
1201930,2.0,2.0,1
1201942,6.5,6.5,1
1201943,2.0,2.0,1
1201947,5.0,5.0,1
1201950,5.0,5.0,1
1202635,5.0,5.0,1
1204927,8.0,8.0,2
1204936,5.0,5.0,1
1204960,6.5,6.5,1
1204962,9.1,9.1,2
1205252,13.0,13.0,1
1205422,6.5,6.5,1
1205835,18.2,22.75,5
1205903,2.6,2.6,1
1206348,3.9000000000000004,5.8500000000000005,1
1206356,2.6,3.9000000000000004,1
1206382,2.0,3.0,1
1206494,3.0,3.0,1
1206569,6.5,6.5,1
1206687,6.5,6.5,1
1207036,2.0,2.0,1
1207186,6.5,9.75,1
1207487,5.0,5.0,1
1207598,6.5,6.5,1
1208137,10.0,12.5,2
1209346,6.5,9.75,1
1209485,3.9000000000000004,3.9000000000000004,1
1209552,2.0,2.0,1
1209568,5.0,5.0,1
1209730,5.0,5.0,1
1210836,6.5,9.75,1
1210843,3.9000000000000004,3.9000000000000004,1
1210936,13.0,13.0,1
1211208,5.0,5.0,1
1212041,5.0,5.0,1
1212571,19.5,22.75,3
1212641,6.5,9.75,1
1212723,2.0,2.0,1
1212754,2.6,2.6,1
1212805,6.5,6.5,1
1213831,3.9000000000000004,3.9000000000000004,1
1213839,3.9000000000000004,3.9000000000000004,1
1214339,3.0,4.5,1
1216794,5.0,7.5,1
1217339,5.0,5.0,1
1217410,5.0,7.5,1
1217485,6.5,6.5,1
1217767,2.6,2.6,1
1218043,3.0,3.0,1
1218281,6.5,6.5,1
1218442,3.9000000000000004,3.9000000000000004,1
1218760,6.5,9.75,1
1219120,2.0,2.0,1
1222038,6.5,6.5,1
1222604,5.0,5.0,1
1226450,1.0,1.0,1
1228114,5.0,5.0,1
1229356,5.0,5.0,1
1230679,2.0,2.0,1
1231976,2.0,2.0,1
1232043,10.0,15.0,1
1232058,6.5,9.75,1
1234410,3.0,3.0,1
1234882,6.5,6.5,1
1234898,6.5,9.75,1
1235394,3.0,3.0,1
1235534,3.0,3.0,1
1235829,5.0,5.0,1
1238077,5.0,7.5,1
1242566,5.0,5.0,1
1242582,13.0,16.25,2
1242882,2.0,3.0,1
1243540,6.5,6.5,1
1244015,5.0,5.0,2
1244940,5.0,5.0,1
1245599,6.5,6.5,1
1246415,13.0,13.0,1
1246428,7.800000000000001,9.75,2
1246432,6.5,9.75,1
1246460,2.6,2.6,1
1247083,10.0,10.0,1
1247084,5.0,7.5,1
1248599,2.0,3.0,1
1248830,3.0,3.0,1
1249657,3.9000000000000004,3.9000000000000004,1
1249667,5.0,5.0,1
1249668,5.0,5.0,1
1254078,5.0,5.0,1
1256732,3.0,3.0,1
1256733,3.0,3.0,1
1256734,2.0,2.0,1
1256771,5.0,5.0,1
1257414,5.0,5.0,1
1257784,2.0,2.0,1
1257829,3.9000000000000004,5.8500000000000005,1
1257837,6.5,6.5,1
1258969,5.0,5.0,1
1262428,3.9000000000000004,3.9000000000000004,1
1264078,3.9000000000000004,5.8500000000000005,1
1265267,2.0,2.0,1
1268919,2.0,3.0,1
1271930,2.6,2.6,1
1272543,3.0,3.0,1
1278935,3.9000000000000004,3.9000000000000004,1
1278941,10.0,10.0,1
1279156,3.9000000000000004,5.8500000000000005,1
1279245,5.0,5.0,1
1282053,6.5,6.5,1
1283552,5.0,5.0,1
1284074,6.5,6.5,1
1288787,2.6,2.6,1
1289407,2.0,2.0,1
1290712,5.0,7.5,1
1290714,5.0,5.0,1
1291272,2.0,3.0,1
1292778,2.0,2.0,1
1293619,2.0,2.0,1
1293959,5.0,5.0,1
1294163,2.0,2.0,1
1294316,3.0,4.5,1
1294688,3.9000000000000004,5.8500000000000005,1
1294734,3.0,4.5,1
1294815,3.9000000000000004,5.8500000000000005,1
1294948,5.0,5.0,1
1294960,5.0,5.0,1
1295008,3.0,3.0,1
1295268,2.0,2.0,1
1295317,2.6,2.6,1
1295342,6.5,6.5,1
1295606,7.0,7.0,2
1296163,6.5,6.5,1
1296329,8.0,9.5,2
1297284,5.0,5.0,1
1297677,3.0,4.5,1
1299265,5.0,7.5,1
1301080,5.0,7.5,1
1301930,13.0,19.5,2
1302234,2.0,2.0,1
1302238,2.0,2.0,1
1302281,5.0,5.0,1
1302283,2.0,3.0,1
1302290,5.0,5.0,1
1302489,13.0,13.0,1
1303760,5.0,5.0,2
1303941,2.0,2.0,1
1305157,5.0,5.0,1
1305282,3.0,3.0,1
1305301,2.0,3.0,1
1305371,2.6,2.6,1
1306406,8.0,9.5,2
1308688,6.5,9.75,1
1310992,3.0,3.0,1
1310996,3.0,3.0,1
1315150,3.0,3.0,1
1315162,6.5,9.75,1
1315521,5.0,5.0,1
1316900,3.0,3.0,1
1316926,2.6,2.6,1
1317105,3.0,4.5,1
1317785,2.0,2.0,1
1322590,5.0,7.5,1
1326080,3.0,4.5,1
1328791,5.0,5.0,1
1335083,2.0,2.0,1
1337744,5.0,5.0,1
1340746,10.0,10.0,1
1341594,5.0,5.0,1
1342716,3.9000000000000004,3.9000000000000004,1
1344156,3.0,3.0,1
1344408,5.0,5.0,1
1352456,3.0,3.0,1
1353123,3.0,4.5,1
1355072,6.5,9.75,1
1355477,3.0,3.0,1
1362685,5.0,7.5,1
1365449,5.0,5.0,1
1368226,5.0,5.0,1
1368726,3.0,4.5,1
1368729,2.0,2.0,1
1370093,2.0,2.0,1
1372692,3.0,3.0,1
1373056,5.0,5.0,1
1377881,10.0,10.0,1
1378542,3.0,3.0,1
1379148,5.0,5.0,1
1380074,5.0,7.5,1
1380526,5.0,5.0,1
1382264,3.0,3.0,1
1382819,3.9000000000000004,3.9000000000000004,1
1385920,5.0,7.5,1
1385963,3.0,3.0,1
1386055,2.0,2.0,1
1386727,2.0,2.0,1
1386822,5.0,5.0,1
1387793,3.0,3.0,1
1387892,10.4,10.4,2
1388317,3.0,4.5,1
1388831,5.0,5.0,1
1392284,3.0,3.0,1
1394656,10.0,15.0,1
1394800,6.5,9.75,1
1398175,5.0,5.0,1
1398183,6.5,9.75,1
1403991,10.0,12.5,2
1413232,5.0,5.0,1
1417462,6.5,9.75,1
1422654,5.0,5.0,1
1429909,5.0,5.0,1
1429950,3.0,4.5,1
1429965,5.0,5.0,1
1430035,2.0,2.0,1
1430637,19.0,23.0,5
1431118,5.0,5.0,1
1432766,6.5,6.5,1
1434078,5.0,7.5,1
1435294,8.0,8.0,2
1436376,5.0,5.0,1
1437254,5.0,5.0,2
1437256,5.0,5.0,1
1438019,10.0,10.0,2
1438198,6.0,7.5,2
1438199,8.0,10.5,2
1438233,3.0,4.5,1
1438314,5.0,7.5,1
1438510,3.9000000000000004,5.8500000000000005,1
1439985,2.0,2.0,1
1439991,5.0,5.0,1
1440126,5.0,7.5,1
1443210,5.0,7.5,1
1444229,3.0,3.0,1
1449179,5.0,5.0,1
1450047,2.0,2.0,1
1450357,2.0,2.0,1
1450541,3.0,3.0,1
1451609,5.0,5.0,1
1451617,3.0,3.0,1
1454337,8.0,8.0,2
1454347,3.0,4.5,1
1454348,3.0,4.5,1
1455311,3.9000000000000004,5.8500000000000005,1
1455410,3.0,3.0,1
1455428,5.0,5.0,1
1455480,2.0,3.0,1
1455650,5.0,5.0,2
1457343,3.0,4.5,1
1458046,5.0,7.5,1
1459990,5.0,7.5,1
1461480,7.0,7.0,2
1465820,2.0,2.0,1
1469520,3.0,3.0,1
1470702,3.0,3.0,1
1471013,3.0,4.5,1
1471563,2.0,3.0,1
1471587,3.0,4.5,1
1473050,2.0,2.0,1
1473597,3.0,3.0,1
1475089,5.0,5.0,1
1475119,2.0,3.0,1
1475176,5.0,5.0,1
1475417,15.0,22.5,2
1475909,2.0,3.0,1
1476132,5.0,5.0,1
1476713,5.0,5.0,1
1477445,6.5,9.75,1
1477891,3.0,4.5,1
1480303,3.0,3.0,1
1481143,6.5,9.75,1
1481154,2.0,2.0,1
1481280,6.5,6.5,1
1481798,5.0,5.0,1
1481885,3.0,3.0,1
1481975,3.9000000000000004,3.9000000000000004,1
1482571,6.5,6.5,1
1483230,3.9000000000000004,3.9000000000000004,1
1483933,6.5,6.5,1
1484166,5.0,7.5,1
1484278,2.0,2.0,1
1484281,6.5,6.5,1
1484601,2.0,2.0,1
1484678,10.4,12.350000000000001,2
1484680,5.0,5.0,1
1484681,5.0,5.0,1
1484682,3.0,3.0,1
1484683,3.0,4.5,1
1485163,7.800000000000001,7.800000000000001,2
1485260,5.0,5.0,1
1485264,5.0,5.0,1
1487539,5.0,7.5,1
1488132,3.0,3.0,1
1488155,5.0,5.0,1
1488591,2.0,2.0,1
1489220,5.0,5.0,1
1489537,5.0,5.0,1
1489899,3.0,3.0,1
1490423,2.6,2.6,1
1491068,5.0,5.0,1
1491076,3.0,3.0,1
1491082,5.0,7.5,1
1492419,3.9000000000000004,3.9000000000000004,1
1494154,5.0,5.0,1
1494167,5.0,5.0,1
1494652,3.0,4.5,1
1497837,6.5,9.75,1
1504595,8.0,8.0,2
1504997,5.0,5.0,1
1505134,5.0,5.0,1
1505136,5.0,5.0,1
1505167,5.0,5.0,1
1505225,2.0,2.0,1
1505413,3.0,3.0,1
1506098,3.0,3.0,1
1507037,2.0,3.0,1
1507163,2.0,2.0,1
1507173,4.0,4.0,2
1507327,5.0,7.5,1
1507330,2.0,2.0,1
1507350,2.0,3.0,1
1508852,3.0,3.0,1
1510251,10.4,12.350000000000001,2
1510288,5.0,5.0,1
1511578,3.9000000000000004,5.8500000000000005,1
1511738,5.0,5.0,1
1520177,3.0,4.5,1
1522632,6.5,6.5,1
1523777,2.6,3.9000000000000004,1
1523805,6.5,9.75,1
1524463,3.0,3.0,1
1524754,2.0,3.0,1
1524966,5.0,5.0,1
1525023,5.0,5.0,1
1525280,8.0,8.0,2
1525313,2.0,3.0,1
1525709,10.0,10.0,2
1525792,3.0,3.0,1
1526258,3.9000000000000004,5.8500000000000005,1
1528562,3.0,4.5,1
1528590,3.0,3.0,1
1529582,5.0,7.5,1
1530030,5.0,7.5,1
1532449,5.0,5.0,1
1540187,3.0,3.0,1
1541557,5.0,5.0,1
1541712,2.0,3.0,1
1541726,7.0,9.5,2
1542596,6.5,6.5,1
1543203,7.800000000000001,7.800000000000001,2
1543374,3.0,3.0,1
1543403,6.5,9.75,1
1543590,3.9000000000000004,5.8500000000000005,1
1544190,6.5,9.75,1
1547748,5.0,5.0,1
1547758,5.0,5.0,1
1547766,7.0,7.0,2
1548194,5.0,7.5,1
1549712,2.0,3.0,1
1553641,5.0,5.0,1
1553818,6.5,6.5,1
1554023,5.0,5.0,1
1556437,3.9000000000000004,3.9000000000000004,1
1558387,5.0,5.0,1
1559626,3.9000000000000004,3.9000000000000004,1
1566329,2.0,2.0,1
1566833,5.0,7.5,1
1566971,2.0,2.0,1
1568495,3.0,4.5,1
1568507,2.0,3.0,1
1572413,2.0,2.0,1
1572481,5.0,5.0,1
1572489,2.0,2.0,1
1572726,6.5,6.5,1
1574896,3.9000000000000004,3.9000000000000004,1
1577513,3.9000000000000004,5.8500000000000005,1
1578488,6.5,9.75,1
1579269,3.0,3.0,1
1580223,2.0,2.0,1
1583616,6.5,9.75,1
1584815,3.0,3.0,1
1586048,3.0,4.5,1
1586779,5.0,5.0,1
1587289,3.0,3.0,1
1587702,5.0,5.0,1
1588424,2.0,2.0,1
1589639,2.6,2.6,1
1590635,6.5,6.5,1
1590907,8.0,12.0,2
1592652,2.0,2.0,1
1592741,5.0,7.5,1
1592799,5.0,7.5,1
1592848,6.5,6.5,1
1592855,6.5,9.75,1
1596133,3.0,3.0,1
1596140,2.0,2.0,1
1596563,2.0,2.0,1
1596582,3.0,4.5,1
1596836,2.0,3.0,1
1596879,3.0,4.5,1
1599467,2.6,2.6,1
1601221,5.0,5.0,1
1601264,3.0,4.5,1
1601265,3.0,4.5,1
1601276,5.0,7.5,1
1601349,2.0,2.0,1
1602769,5.0,7.5,1
1603290,3.0,3.0,1
1603351,3.0,4.5,1
1603651,10.4,15.600000000000001,2
1603663,5.0,7.5,1
1604190,5.0,5.0,1
1604918,3.0,4.5,1
1608162,3.9000000000000004,5.8500000000000005,1
1610006,2.6,2.6,1
1613981,6.0,6.0,2
1613985,3.0,3.0,1
1614584,3.0,3.0,1
1614751,6.5,9.75,1
1615835,6.5,6.5,2
1615932,5.0,5.0,1
1616078,13.0,16.25,2
1617056,5.0,7.5,1
1617728,6.5,6.5,1
1618143,3.0,3.0,1
1618462,3.9000000000000004,3.9000000000000004,1
1619413,5.0,5.0,1
1619476,6.5,9.75,1
1620138,5.0,5.0,1
1621733,6.5,9.75,1
1621814,6.5,6.5,1
1621915,5.0,5.0,1
1622643,3.0,4.5,1
1622681,6.5,6.5,1
1622847,6.5,9.75,1
1623709,3.0,3.0,1
1626256,5.0,5.0,1
1626267,5.0,7.5,1
1626876,2.0,3.0,1
1627584,3.0,3.0,1
1627925,2.0,3.0,1
1628164,2.0,3.0,1
1628179,2.0,2.0,1
1628282,2.0,2.0,1
1628349,2.0,2.0,1
1628417,5.0,7.5,1
1628751,11.0,12.5,4
1628839,5.0,7.5,1
1629124,2.6,3.9000000000000004,1
1629515,3.0,3.0,1
1629977,5.0,7.5,1
1630462,2.0,2.0,1
1631637,5.0,5.0,1
1632195,2.0,2.0,1
1632325,3.9000000000000004,3.9000000000000004,1
1632802,3.0,3.0,1
1634575,3.0,3.0,1
1635073,5.0,5.0,1
1635389,10.0,10.0,1
1635583,5.0,5.0,1
1635906,5.0,5.0,1
1636373,7.0,10.5,2
1636389,2.0,2.0,1
1636426,1.0,1.0,1
1636481,10.0,10.0,1
1636489,6.0,7.5,2
1636491,9.0,13.5,3
1636566,13.0,16.25,2
1636609,6.5,9.75,1
1638152,5.0,5.0,1
1638566,13.0,13.0,2
1638574,5.0,5.0,1
1638779,3.0,3.0,1
1639481,13.0,19.5,1
1639485,6.5,9.75,1
1642057,5.0,5.0,1
1642163,6.5,6.5,1
1643219,3.0,3.0,1
1644241,2.0,2.0,1
1644392,12.0,15.5,3
1644507,3.0,4.5,1
1644636,2.0,2.0,1
1644683,5.0,5.0,1
1644700,2.0,2.0,1
1645274,2.0,2.0,1
1645805,3.0,3.0,1
1645864,3.0,4.5,1
1647099,2.0,2.0,1
1647102,2.0,2.0,1
1647985,5.0,5.0,1
1652392,5.0,5.0,1
1652985,3.9000000000000004,5.8500000000000005,1
1653179,2.0,2.0,1
1653576,3.9000000000000004,5.8500000000000005,1
1654271,3.9000000000000004,3.9000000000000004,1
1654738,5.0,7.5,1
1655557,5.0,5.0,1
1655728,2.0,2.0,1
1656066,3.0,3.0,1
1656068,5.0,5.0,1
1657121,6.5,6.5,1
1657189,6.5,6.5,1
1657252,6.5,6.5,1
1658013,3.0,3.0,1
1658279,2.0,2.0,1
1659131,3.0,3.0,1
1659279,5.0,5.0,1
1659313,3.0,3.0,1
1660780,6.5,9.75,1
1661531,6.5,6.5,1
1662272,5.0,5.0,1
1662466,6.5,9.75,1
1662856,5.0,5.0,1
1664480,3.9000000000000004,3.9000000000000004,1
1664860,2.0,2.0,1
